filename,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
classical.00070.au,0.24423929847771844,0.03191782906651497,1355.7979175630267,1615.509457444962,2522.4097473333495,0.07085595854295666,-321.1835570952078,134.56213995696558,-18.252363996011283,22.190756768049194,0.42409191390849477,-3.8045391640106256,0.49306880406459347,-1.1445377225919768,-1.8977931558776484,-0.10311268083881431,-2.75549605021457,0.5963897061700577,2.499061254387274,0.3093500582077313,1.679268947498554,2.884449426755311,2.083111312024772,1.1597686844279207,-2.3928554201460295,-3.4089949397568233,classical
classical.00071.au,0.20811288763962316,0.051705267280340195,1396.8242648287155,1574.218758301083,2615.0591870948624,0.07585706208881579,-269.6653552333721,136.4838675941952,-25.012600321295363,26.390677656802247,0.6757322125090407,-5.381545123598836,-1.120897738605333,-1.5107847264649155,-0.15594499345952648,-3.7792582831220347,-9.279790196435169,-3.1468191479758745,1.640977603398068,0.6762007342910799,1.8984606887677695,2.2312767313013415,-2.128317038329432,-3.6637085987552034,-1.0741198705163542,3.5301903955656084,classical
classical.00072.au,0.27942064027491653,0.02073151059448719,1284.9217749388183,1659.6226140008785,2476.5683578632934,0.06374980347813468,-360.82176875081956,138.9993018517952,-12.939265592973175,33.80576105972821,7.5860839923478265,-1.71611532933295,1.0366655177238215,4.077864549536183,3.9335080062634855,0.9317130807933509,0.5042101951130886,4.684600499354034,3.3431870201065013,-2.2512553683835135,-1.8528677136758869,2.215029385688129,1.7847876608875053,-1.51967419917564,-3.2535208146183265,3.9989496285024773,classical
classical.00073.au,0.21632836159433178,0.043831586837768555,1211.2963352101176,1337.7625051510597,2104.7039398098877,0.07093910240905572,-306.7527712928953,152.9124810640013,-27.59059249447013,16.31811187207236,-3.1567297799553833,-8.933617140686627,-5.425213111628959,-9.775880614556135,-7.109971690297039,0.293280621387446,0.8703542921379093,5.411912045446339,8.193733418878775,4.199891504256258,2.0572602028830653,3.0330749260342653,-0.3866695887639454,-2.813876716060634,-2.9040784096269334,1.3338032701047446,classical
classical.00074.au,0.23742621913410406,0.03729945421218872,1359.9053069250142,1572.4529174510183,2568.6178012529026,0.07211672189434984,-289.7986052232993,143.909318895134,-26.996054212339256,24.070060331161308,-1.1477430764770111,-6.297492762148286,-2.74530825423211,-3.5285679116494872,-3.0213672539886227,-3.146630957835942,-7.257053491646371,-1.6843589679159945,3.078969825892068,2.6862644525513377,2.5350486137399266,4.614130023223956,2.3766736443938847,-1.2730508250091208,-3.5417577258503252,-2.8063865680818822,classical
classical.00075.au,0.2174214318772323,0.016483211889863014,1171.7185034773229,1466.9316446723103,2235.9031464662344,0.0608847414376935,-412.937821441607,138.53320650787643,-19.267676676749783,34.15322364348872,8.96380517800068,-4.296085382868602,4.162109456184199,0.8861237097035849,3.075768428880889,0.1075354199963894,-4.061129350503845,3.789273517050161,5.924253616252732,3.491832784923138,6.626801516544398,6.7462992024717074,2.4714714937750926,-1.8811597713207573,-0.06247220708488207,2.7243561320251577,classical
classical.00076.au,0.2604831124597395,0.05885127931833267,1340.2706428191875,1538.935290859348,2521.9847499032508,0.07171347414376934,-238.5822363311016,149.78393665143378,-28.870045140785514,28.25925598527106,-0.7971581283728598,-3.9279169264187854,-2.143702411522256,-4.342735857532335,-4.1898055351904135,-3.4436224317282287,-5.770773269088174,-0.11647072005100703,2.518272395193992,0.6817654387244465,0.06846123224629468,1.7052750954079123,0.6521809488237422,1.4684146707913046,-1.8314073141457743,-6.244635205577719,classical
classical.00077.au,0.21901544686703378,0.016757212579250336,811.6796466764333,1008.6550158359522,1236.0675256687791,0.04834475679663313,-477.9684051000132,155.3398932636254,12.762506842219683,5.52071004898261,2.3880469336141665,-10.645416454176301,-16.63592906853869,-12.535449051575814,-11.184640270299935,-9.376080023547766,-3.2170647215097623,-2.7665924454733517,-6.466333215900889,-8.296724136188022,-7.092608385297952,-7.475465683426006,-5.3257299230204085,1.2610132522236939,1.87498345940932,-1.6579991869233854,classical
classical.00078.au,0.22521197942745003,0.00663295853883028,715.1893204778279,1029.9915452537603,1037.2853943437983,0.04129340109810371,-552.0640633094026,173.39870323222524,26.355766590603462,14.114613984547182,7.252555006021558,-7.087655382835571,-5.85601047615408,-10.340173081763034,-11.018617780047093,-9.193639100642704,-8.826016359200578,-4.9292070995653265,-3.650469809434775,-4.2808559564133475,-3.457496571269243,-4.82061550351285,-5.682529020092999,-6.550562824978301,-8.210965811636491,-6.453841243032315,classical
classical.00079.au,0.2176269911932264,0.018847767263650894,789.6016070365972,897.9943189328015,1158.4513283366389,0.05211230771091331,-437.5572833829655,171.02712259314458,7.378997301361066,-3.129031471374819,0.7910538156219016,-11.140400621787546,-12.52517012509539,-6.8948923710008785,-5.841103854225259,-8.446661203852196,-8.470935072238511,-8.330275447543643,-7.3735765926937855,-6.733350814241362,-6.08633223234265,-7.057519224388553,-6.649798074594814,-4.2925879327703385,-4.405682414736022,-4.917366480617434,classical
classical.00080.au,0.43790936965461896,0.0052756136283278465,972.0335266926402,1615.1168674623216,1907.4134661317241,0.031537602191369966,-549.7889975757986,157.0847830235006,6.571024231461872,34.43964841740036,13.27748618112732,5.7458854004224635,5.0605131364133875,-3.0099284818980165,2.060724785571271,3.076126310298349,2.0137972760886913,3.240881728710596,5.669565651987216,5.704830427557693,3.638743951035122,4.090256948643969,4.3297809216597365,3.357389999974494,2.6227620586843408,1.6624797693511557,classical
classical.00081.au,0.2669036999837227,0.016525525599718094,1213.8723064679195,1539.5569803150297,2163.5285841053114,0.06055896865325077,-374.7410913913811,153.8556578970393,-21.57473776096239,20.8465030043222,7.006253363548398,-3.9491427251083167,-2.5223049025980893,-2.80880481977851,-4.284175825207111,-4.50685797403911,-5.767222891258233,-4.26254700828798,-3.8430529316430224,-4.578050788168745,-3.6347576180540466,-2.2924845718038096,-3.1360942922450614,-0.22214840360035534,2.6310966708845545,1.8191584942971641,classical
classical.00082.au,0.2827974334911018,0.04297604411840439,1415.0792102867356,1448.7435905958473,2489.5016129910023,0.08737929022349071,-264.03686214229646,142.14724844821566,-51.36072438971249,5.033838757462581,-20.262506797163564,-17.1301098959671,-16.068241848331525,-20.306544119974482,-15.035514680972055,-9.732967646481436,-8.39536805666474,-11.771165534580458,-6.878544417424115,-4.600869784421212,-2.0515703848009132,-2.3752883665079567,0.9644729674268387,3.0212668828670353,1.377957013223272,5.553212224903242,classical
classical.00083.au,0.2446658227850671,0.041897475719451904,852.9122973003556,997.1419965234242,1401.2831932989068,0.05079296572658669,-338.825721229825,190.19807684924186,-16.329574588644792,3.6916790111801374,-0.43897885843782014,-8.8917561296511,-10.386074297027129,-16.370459261316704,-13.287487176853752,-10.788423358235177,-8.645040393998848,-8.284630148431631,-4.61912511698092,-3.797573545371913,-4.546130567810195,-3.657228684420451,-0.9437037846575504,0.5422905037568495,-0.26284556185409735,-1.5603521348385876,classical
classical.00084.au,0.24549077769074698,0.021982315927743912,1001.400438764717,1151.0280783776084,1731.7228618421052,0.05794825125773994,-369.1842241301565,171.9869966669667,-27.29870308770812,6.032783216136956,-0.12254616935211354,-10.674320716990804,-11.914143870678302,-10.192112816042286,-11.358970397364933,-10.504354345714848,-8.370093350578106,-9.797994716079105,-5.05108425450233,-5.084385971111157,-3.0384418623062635,-1.7184584751039185,-1.8490902100825168,-2.257478454447385,-1.2733067510340592,-0.441167254873978,classical
classical.00085.au,0.3096527536826929,0.0388885997235775,1525.619292996841,1588.1754674169515,2732.97514073989,0.09158788155476007,-246.18962719032902,149.44773746985473,-41.97700385299411,11.615731647494705,-10.285990993637636,-4.013753011339768,-7.139347329531846,-10.134029956307385,-9.423483621034825,-7.170180701452608,-3.150281778024836,-5.630423799244102,-2.5798813856455447,-4.521074935699001,-6.165346045667177,-4.9705498876591525,-3.346553457566584,-3.345275849332797,-0.6728254158779945,0.2214994523790323,classical
classical.00086.au,0.3121576976916602,0.03152145817875862,1356.373033141779,1494.742480051745,2496.7265693026798,0.07686121323529412,-283.425193232684,159.5823981588219,-29.54063872697478,18.55221959588063,-9.888207447427229,-3.4242810021544687,-10.992089155124967,-9.77555665680011,-8.296185178364288,-4.247249757434467,-2.861832707111644,-5.974322541294853,-4.022138520613442,-3.348464907529529,-3.386720903216117,-1.8592897240583992,-0.44200603819111367,1.898496856299746,-0.1161150682265376,-2.816876770715702,classical
classical.00087.au,0.27443350628731505,0.021447382867336273,876.8756125963496,1108.440322119027,1457.2078551301277,0.051046554518188854,-393.00835025562697,190.7919670191723,-13.327966699502088,8.270543015219923,1.5455728992163744,-11.078336126003473,-11.245770826476205,-14.003357547439967,-10.61887230455463,-9.39291823675347,-4.6148122785340595,-10.068309812635666,-4.813955444769476,-1.7492967060236302,-4.67602842404128,-2.1284954934112448,1.0194389163859603,1.3046849752807639,-0.15830984976575538,-1.4141712852690689,classical
classical.00088.au,0.294134905374451,0.028241822496056557,1302.6624548505915,1455.251726418481,2347.185806888545,0.07053623258513932,-299.77553131151194,157.33685850986942,-37.35420931187298,15.771008381306014,-5.749817013043241,-4.457769193637546,-6.815905375766044,-10.737252083989368,-9.883400015205899,-8.153300979819287,-5.417673363077407,-7.837649527136982,-2.7320713419874907,-1.1082359782756552,1.6503443208562971,3.6421787488753847,3.0843686131468235,0.10920495187865986,-0.7951717594830223,-2.738004782496174,classical
classical.00089.au,0.2173199087365566,0.03513949736952782,2423.3928713375903,1884.700007201696,4296.62401890238,0.16668644482875386,-301.9122097905427,57.529009986550044,-59.13265200398192,33.56534701889389,-20.884868335592273,17.741966300716175,-0.6434814899704243,49.018887410641184,19.129207244018566,27.086379112481758,-17.644946470463264,-0.27383371717253696,-3.749348520831467,18.161663429118537,9.959834066786751,11.609025186617503,11.27926644547345,15.379257208450351,-7.411045343334507,-5.8538212567190735,classical
classical.00090.au,0.21581267748775504,0.023866184055805206,2172.340940607677,1883.2585657082163,4066.550410126016,0.151986231375774,-326.28092709448185,85.92119292953626,-42.98763850765278,31.841543120731856,-19.572506160290576,9.994432509011252,-16.459342635499215,10.003571890161874,-8.595387586541252,25.50846430502583,6.536586425614549,16.398617304052674,3.5058108971409134,9.588158510399563,5.921453162020809,9.285932017038094,9.96867632888657,9.201811023280646,2.8012008139719122,-5.379816183298341,classical
classical.00091.au,0.22373830597598904,0.04474571347236633,2192.7980911643253,1911.9860367064257,4066.4670772965846,0.1524378537393576,-251.31345008515257,88.7251524866431,-41.76719192051399,37.919784231731505,-12.023973282587168,21.637851160181334,-5.854144966696019,25.725730697536658,-5.196482458867712,14.300962722203007,-7.561344840373886,10.469501102151456,-4.921158338582165,5.28319203552516,0.30772698965352646,3.3197328533805357,1.2613325971452274,4.767062964901042,-2.0763031225722854,1.1289669591509934,classical
classical.00092.au,0.18116113915082593,0.0841551423072815,1807.4611780311006,1439.02656635677,3071.923091168005,0.13095801385932662,-299.6718529905982,103.6690699851998,-27.64827926369669,51.02044975458857,12.29165044628515,16.507968189693994,-10.935733462958364,-0.898703337830318,3.8393993859761593,12.954079247410942,-12.395878151146645,2.4552850166811746,5.183694316632266,-0.7331937832653753,-0.6110289011383829,-1.1951193011932166,5.918663797496541,9.809741995189043,-2.667044638134768,-3.0843504762971827,classical
classical.00093.au,0.2269479121836224,0.08252697438001633,1623.8593881098134,1551.6274336122924,2732.316811387384,0.10825822670762383,-207.34627988916,117.60168578736035,-41.395344174330376,13.248821416788736,-1.6777153590169454,15.51396656571972,-10.356033766981247,-1.8705038338627862,-12.746047016360448,7.013280776545666,-0.7721614115816701,2.063638647302641,-8.267795129078744,-1.469822812924421,-7.082920630125623,0.935701160721001,-5.540827593709275,-8.498916692304043,-1.4860441198405487,5.38228158920816,classical
classical.00094.au,0.3690083399148549,0.013995526358485222,1424.0137458217055,1696.938575798226,2927.3072989732486,0.07015490458107586,-385.75768586715634,128.63866257202457,-26.736025113943708,39.483501975433015,-2.1764460920155297,16.760004639082315,-5.731489716197752,14.721900597321042,-3.092115022175293,12.30530221956929,-5.894019989459622,2.7837795619555004,3.671495969964043,10.918803643198416,10.536646286293651,9.914707465491949,6.107597587451608,3.5301012078836127,-3.3200114655155617,-3.6745706733736934,classical
classical.00095.au,0.22754520289469768,0.013565916568040848,1800.7078431571479,1780.9422687322447,3426.854278281008,0.12435714674438854,-422.6054908362015,89.83272425828142,-18.717685266130186,37.79848940377586,6.008159885164212,4.158118753738556,-1.9817757250828467,12.12446458988538,4.167507613738229,13.78876949715234,2.824422219753054,5.887097545423549,6.128175064044972,8.144629005566687,12.357587979330074,7.093214533130086,2.414364494195692,0.7841784918800191,-3.4213684331501653,-0.7460985128806407,classical
classical.00096.au,0.29314244259312583,0.057000208646059036,1932.858343454793,1740.355038406224,3573.061727517899,0.11752045339106038,-203.58715756623062,111.19833042971317,-51.526940430309615,39.47595194568971,-10.54644104300266,11.894380075262834,-13.180362049529183,15.11290861312499,-7.285827780773154,13.369071580771791,-7.301339712682808,3.836546444952007,-3.7731269559329306,5.29151576605118,4.111488128637841,6.639012661640027,2.993226935947679,3.539748567774595,-3.361386400286458,-3.6823842772493687,classical
classical.00097.au,0.22232406113703712,0.03672708570957184,1494.1157444836922,1670.9244477348907,2780.841517965122,0.08592124915344428,-280.6950578775426,122.7286245918568,-14.38936307049861,26.855835705047337,1.3561696635264981,5.990099160752838,-13.104041468024985,3.374500527844064,-11.545339763847863,5.199524575924527,-1.0487467912601482,2.753912312667778,0.05728049669559437,1.352473473704684,1.5121087003286815,-2.2178354471625554,0.7808485353528815,-3.9655436141866307,-9.139270547800411,-6.930954909473839,classical
classical.00098.au,0.2899787266101455,0.029108962044119835,1953.0485341566473,1865.8487584368086,3780.6271390649185,0.1234924505369582,-287.49530541599285,101.73614013601244,-35.37274331119322,41.28448857184375,-12.747253930064996,17.288485813778234,-13.978459430783795,16.3123035916615,-5.600776486971378,13.66430731908198,-8.791640441976654,-0.054942140310129846,-13.77111584839537,6.479974692759762,6.705735028525527,6.984978392760033,7.033379493566879,8.392609549790961,-5.6077990932522574,1.3788909757571348,classical
classical.00099.au,0.333862600203514,0.01050262525677681,1524.906760869059,1868.9219175847384,3325.1048935456174,0.08068318558920279,-378.72447620460645,126.49417269355423,-18.81674729266593,42.886753826362884,-14.294651535013314,25.34391912678147,-14.64836079017571,18.693272723427825,-10.193097764294741,21.112942872714342,4.447901285086638,18.22638038408508,-10.275831005665076,8.955647266639795,1.210981394307337,6.280481499143402,2.530584140933347,4.389194710772673,1.705060990592929,9.986725955495103,classical
country.00000.au,0.3837080646246026,0.24849946796894073,2797.736904436212,2847.6429186234113,6220.395719451432,0.10713729622194272,-23.153113236324888,70.26318007962041,3.8239801250072842,28.33015980625328,13.765731326980134,5.726931757741578,3.981023936899443,7.452510216041901,2.650919249289268,8.498514816125079,-2.285903466713559,2.0804400748819196,-3.38020793242638,5.124364459607116,-0.1774869057900892,0.3611003788647034,0.585364141312162,4.028056406007722,0.928209089694946,4.0901437432748295,country
country.00001.au,0.41379128875531473,0.23052756488323212,2937.896020074051,2839.611506877521,6279.31202985923,0.12698751632643188,-7.974048195862995,62.726012186780075,-1.4571493727710365,28.117173738759874,9.973576060165374,9.352961173767216,5.418111040714677,9.824176403842609,3.02844386949082,8.42813302758019,0.3121010208928563,6.545515927006725,0.7369855865189437,-1.775277892721583,0.8511252608317008,2.9839873475813015,-2.7654371357928325,2.823751881938713,-1.7427417742066607,0.9720841271732196,country
country.00002.au,0.2972110391764786,0.14617469906806946,2307.323592465213,2618.0420834247384,5187.1019676373835,0.0741337165005805,-120.69000330574096,79.32584959720045,5.460901486675105,34.81259265599345,16.550551050973663,13.152815605014267,6.2409718910156915,9.985294167430666,-1.9838726819285504,6.765638499642135,-6.290936273253741,0.2751844942986628,-6.704042539580424,1.6403252215382083,-1.7487249745107685,-0.6707443543969196,-4.839207140469136,-0.27919401817074124,-5.387186817368976,-1.9339622757821522,country
country.00003.au,0.37689443883281076,0.20436358451843262,2174.0338689308455,2280.8886059792026,4347.882042285459,0.1025643835864938,-57.73647385647509,95.77021530843577,-10.11716459344315,40.98030440438223,13.977518365417733,-0.9865093159064344,-0.18344284431926672,7.431218350618268,-3.626954175350343,9.549538339412248,-2.939942171559588,2.4326687326635055,1.9963663179848177,-1.2855812944956313,1.356409246656859,4.421022323211237,-6.525969873296208,-0.03470069003009627,-1.4140510467206793,-3.0788249847257667,country
country.00004.au,0.38278102845888773,0.2094975709915161,2966.0860947459514,2848.1067485730414,6349.153274205447,0.12416100280572756,-20.74787183359763,62.95393506940719,2.302431417838323,30.770090156723192,6.9713610048468215,6.5029232805993535,6.319891328397553,9.867337141126834,3.4358167711577345,9.378465963621682,-0.401444265360145,7.521360480487984,-0.9834936845399156,4.021630927431556,-0.659696923405008,-0.06131537611731839,-0.1664412305877136,0.24156037967461644,-5.440013141817594,1.8273585196945386,country
country.00005.au,0.41733986369716936,0.2039422243833542,2926.718500162822,2735.991304925361,6171.979345551954,0.13645079999516255,-24.686298290654836,62.388003891921784,-7.781104937059371,28.539441681950617,10.944780309920015,5.60669298572438,0.022292917742312086,13.830588327735256,3.0181640982375306,9.872788712996202,0.8244980021912262,5.876565230947496,-1.2600595889894473,2.9979002804084485,0.943236076828765,2.083462082263895,3.0420862583433776,3.0536880652439553,-0.12730658902662945,3.628250416896426,country
country.00006.au,0.42083336579158775,0.21458648145198822,2800.075712176965,2773.1029929178335,6003.997027984714,0.12843724300986842,-23.121367626800584,71.35484325297783,1.3999631475909693,24.47993658640284,16.34875454369079,4.515489512379178,-3.9773468579464186,18.04426683826248,-3.352922327744668,2.475965309718408,2.9791765978125246,0.8394413856855998,-1.143912596227547,0.17121238049338477,-3.3011836618701786,0.18462664901765727,-1.2146746121747207,-1.5645215502942131,-2.753658601766312,-2.114731186574693,country
country.00007.au,0.42153841477720505,0.24419903755187988,2898.717713090442,2878.9814413851964,6399.852967631337,0.11293582502902477,-20.775873687607913,64.90670734457984,6.7711461693922805,26.363337887885596,11.670751911966727,13.1856742303178,-1.984930407566922,8.575972998389705,0.4733580315390662,7.4460626874911675,-0.4083004180057469,6.953745489958465,3.6621055476372435,2.028829490299709,0.6481365125230024,4.3837126787754,-2.8071324160498103,2.9762822462902316,-1.8350089140051729,-2.3656882342909022,country
country.00008.au,0.35537469846086417,0.2743224501609802,2505.93306934587,2573.3741432487495,5478.441872611504,0.10473972946497678,-19.693967350546497,76.68039543265168,-4.850458639290087,32.249921931628336,7.665463778297522,17.226376162944653,-1.4676877616604016,9.14371233420968,2.7169805870186594,9.11565416371991,-2.695094491540099,7.510435546835912,0.3382372484498239,4.932066481378572,2.7990123555905257,1.8910864987654814,2.456873764419618,6.4038323722018,-3.333978248104949,6.320505726520372,country
country.00009.au,0.42977559233736534,0.23661629855632782,3191.4254405887636,2948.092200612641,6926.2747844306305,0.15687886996904024,12.194375247097797,58.97861481789496,0.9197970989135212,26.749044007627084,9.252720829890183,3.5766578495830976,1.5851911794631888,8.647261639954905,0.9693527961458972,11.629056701412516,-2.157941490866282,1.1952239882353644,0.4730811165705908,4.409820728208658,-0.16900929870079345,3.103831909467674,-1.1815611078861785,4.545528556265971,0.862357649926798,1.2684243476239507,country
country.00010.au,0.29138775320163257,0.07470307499170303,1861.0571941965711,2127.1160422511193,3768.5688786462365,0.07651125314434984,-197.70948708558421,106.5113555998623,-4.430847993335808,37.6513081008297,-0.8637198232509788,-0.9580896592399737,-3.4499810057654323,-0.051998443527671585,-9.299807158900771,-5.163993557143554,-4.248114953827973,-3.5515473720364583,-1.346294306115917,-7.114144981758845,-1.6147001766176678,-2.4876766764372054,-5.053354637661019,0.3053078020828227,1.069700552295112,-1.6612800773308711,country
country.00011.au,0.30090449069080183,0.07850374281406403,2838.2297667975245,2798.4337831885277,6046.688436502273,0.11010515431501548,-199.07342901793152,61.17729101371755,9.969532576282552,23.46368809101798,10.279333478007848,0.03209771934802343,8.018277620972823,1.134212482519707,-4.883883093908782,9.500578365480964,-6.351046007561688,3.8565098733547925,1.624270145953912,-1.3476770046937148,2.6017875025126767,-3.5734803592307682,1.9758193403721798,2.539130887975462,1.0491805797117795,-0.9701974586157939,country
country.00012.au,0.29650376316596017,0.12694478034973145,1667.818317832013,2053.119116776904,3440.595861854199,0.06406763980263158,-140.99734814796378,123.89675506752708,-2.4977781679818474,27.979490187087606,0.01247580780031425,1.2144787429738335,-11.022039047391733,-1.371536562959971,-7.01233738676627,-6.1065481249064995,-5.192141400449401,-2.16902080987871,-4.600427325210367,-2.3329775667766977,-1.1766282770915637,-3.964876650636393,-4.23701067964123,-7.819529637809384,-1.6742476198726939,-1.0856874933468328,country
country.00013.au,0.3680926593057411,0.08004570752382278,2812.3460731373007,2842.0528979361193,6062.663339904218,0.12956497617550308,-126.16003687784307,77.63674942748199,3.165314053632167,19.953509726716128,10.834791209223493,0.7278420612402873,5.216033039175169,-0.4991002476260011,-1.0022676476917398,5.391962959141302,-3.7306882688761864,-3.5006062858569593,-5.332055034108599,0.28882663498201694,-2.009676820310803,0.8336688534990524,0.3264558086426495,-1.120276663170654,-4.394539175318199,-2.610648019189146,country
country.00014.au,0.3647449525854536,0.09266732633113861,2951.907478934419,3036.164479338076,6568.810279302922,0.12474225401509288,-124.61355371477875,72.51686764470908,16.71209075871307,18.24857608731407,12.22812669086728,8.091975418528751,7.981405199485929,-0.5185878070785869,2.3713708183374202,-0.560968633041408,-5.570782503528892,0.5408183983004254,-5.066661293647141,-1.1604714393527509,-3.582060675183584,-3.6940434574058667,-0.17630351999390825,-0.6516080979684477,-4.144267269380321,-3.9947877127885008,country
country.00015.au,0.37955963876012366,0.10479076951742172,1959.271915500569,2146.9450028597444,4208.866216228474,0.09426624782314241,-116.15867234452293,111.74096650322925,-5.251823828940267,34.00257211630035,-12.462258779859683,4.253869603386135,-14.426570539091113,8.500099909132663,-8.20085789928857,-1.3440038424625438,-12.56185794837305,-5.006177672970966,-2.1482549265724824,-1.8360673525753144,-8.271448349579664,-3.0164762893276795,-5.469374440648512,-2.94139118746637,-2.6366615743579223,-3.3766472803735192,country
country.00016.au,0.32241848699071096,0.07979844510555267,1425.7529756719205,1648.5677100348228,2880.432582418247,0.06017386138254644,-210.1421455460018,139.6187197422648,-16.977473017191524,58.00473949197122,-9.654641150936847,-1.9644669978136,-18.001846567597504,-8.206914252519066,-11.776659612155239,-7.877924748765691,0.6108171369327867,-9.963807626603016,-6.464318340385239,-3.8452681355066574,-12.041644594181257,0.31937847123498925,-8.041094675316728,-6.789183628447451,-1.8420682237792614,-5.9348919252074515,country
country.00017.au,0.35729957458018957,0.08874306827783585,1469.7379755707777,1959.9177281855248,2966.6737275965074,0.06385600087074303,-171.31069799804226,137.35399531402516,7.962278281942392,28.541957528480264,2.709571606047936,-0.4997545353521652,-2.9575851084877764,-1.1585933212106052,-6.159678810493744,-2.402455668272837,-5.855421748921896,-2.16733839871332,-5.343605240749095,-2.7813483846068983,-1.5699703345045384,1.2951533898980367,-3.413138613118505,-0.8952610556459588,2.632160584891307,-0.099929293395492,country
country.00018.au,0.37008215102774383,0.09680496901273727,2068.584799464558,2369.969616470769,4097.616888937935,0.09561053296729877,-131.11658994071712,103.00218364337805,-11.528307691418565,17.744703853578354,16.96662633308694,4.4380342836822875,1.2979677073973905,3.4197725590736643,-1.4980610754321873,1.6180143517502028,-7.9825934720712475,-0.8242493494170884,-8.876350081691934,-3.8407680693424964,-4.485017298396515,-8.935818443257121,-6.376889198575311,-1.5082675472275164,-5.407336263005417,-8.041374320832555,country
country.00019.au,0.3156962704591651,0.0821361243724823,1138.6322529749489,1462.0028026707178,2117.4205295810757,0.050959631385448914,-256.04054040336405,163.103022385595,-22.876171861102634,26.928536415865334,15.298126344948999,-3.5019387831774704,4.223450967983544,-0.7874967363434308,-9.456696115781893,1.763629126069596,-4.418105174740911,-3.6352319859031743,-4.247663386059176,-8.107961596736915,-2.375920733016766,-5.1468249390627445,-11.163849505519849,-2.4149082937221893,-0.5427598951391307,-4.782328473190128,country
country.00020.au,0.36541254043492327,0.10523569583892822,2408.314694070787,2531.8525090672942,5213.060144005176,0.08685812935371517,-161.21339749526558,74.74695854649745,22.440637386000535,46.04627444874752,5.278183059658525,25.123988078589512,-0.5892234927990906,10.383153651983347,-6.8433583030909295,5.051370509049024,-0.7777860595543821,1.4079318620175716,-6.016846855885651,-3.9926351890172436,-4.784695948892129,-2.8640619715631037,-4.999545882109684,-3.6163928567979235,-7.583279402570242,-3.239961522593509,country
country.00021.au,0.2889907158779643,0.10989632457494736,1043.308817126189,1392.0023605472102,1943.9132454225523,0.04559534031540248,-209.40176236429272,167.1932047068978,-20.89391233728061,36.841104153084785,10.30135837961651,3.9904765587373916,-5.664769719912868,-4.636219613488839,-6.243044230223577,-4.180470960871197,-6.6906620578724825,-3.2492865344225352,-7.967157577152008,-4.0518831271280416,-4.985048367345084,-4.494016613317513,-4.011951040388964,-6.396609914938323,-5.908593163189888,-8.179450110845847,country
country.00022.au,0.32136404626109677,0.07506944984197617,1719.1323094898564,2141.8023383025516,3447.795818317047,0.06805325440208979,-195.1390319981433,114.28767953188698,0.02529941581165537,38.19279803788996,11.283990861679433,-6.062439796506864,1.2244294583678235,-0.006474956824522824,-15.426074272854883,-3.5728909407175355,-6.128924075265285,-4.486631194095897,-0.1166244987835578,-4.386417573862382,-9.425088390146435,-10.7187489769841,-6.543567098010915,-10.04821503346606,-7.2518101225187,-4.015783532695872,country
country.00023.au,0.3054217946041445,0.03887289762496948,1495.431718045999,2331.783937410789,3052.5315417593847,0.03548126693111455,-353.2290866161396,110.66047169195444,32.803388704736086,24.192179098451437,18.770220455056737,5.928615139403812,-1.7623455683203835,3.8873325780401204,-2.98395266010671,-1.900696875950397,-2.8680228590859596,-0.9650160143748443,-6.479883033742633,-4.243259186400179,-3.7509932291777464,-6.012602923135065,-7.186445459179905,-2.4905217706581904,-4.028938798974179,-3.417521821306534,country
country.00024.au,0.2703303204266977,0.09662891179323196,1739.3758035924386,1907.4024511864604,3425.6292856883706,0.0824598188370743,-199.96963689832864,109.1066314699834,-5.5425520733648215,48.15356534482126,1.2135930657332246,4.593574862864772,-9.15767949764836,-1.4657019633085573,-11.660473043956458,-5.201715834996504,-11.553829539683678,4.981245384111532,-4.9770147498216115,-6.045909971784578,-0.6942895421644087,-8.536434223540237,-8.453808115721776,-7.926131721211208,-7.603388623160171,-0.3880702858405314,country
country.00025.au,0.3472532090778033,0.07992039620876312,1565.431223477452,2016.0697737618789,3188.930716972233,0.05730313044214396,-200.55273570405797,119.67489811231887,-3.6107371822836636,31.948757038986344,9.960271281077828,15.300823086504497,0.6459004293600883,0.2376022123963504,-4.484940281376534,-2.3116180818575653,-5.256657710388368,-2.4679510849532633,-6.0482957575052065,-0.8000091159536622,-4.699652645256739,-11.293138232419045,-8.870809184105715,-8.073557792966092,-3.1610443007033275,0.33075080867031187,country
country.00026.au,0.3297725147371236,0.10054968297481537,1269.551653823602,1700.9142035410262,2496.526570512045,0.05483186798568111,-194.33962317240412,151.87515250198527,-3.039476596683367,29.47302666317458,9.101601947775046,5.99288003972313,3.789868560128937,3.7498224782563807,-5.870254999239694,1.606917327390645,-3.7680248973553163,0.9341675311492916,1.9690327046589537,-2.241316010856563,3.356363486081841,3.759116009543562,-1.137144388900002,2.228336946323283,3.3787051156654515,-4.1435403078128,country
